show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type,url,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
80244683,"Lorena, Light-Footed Woman",Juan Carlos Rulfo,Lorena Ramírez,Mexico,20-Nov-19,2019,TV-G,28 min,"Documentaries, International Movies, Sports Movies",Lorena Ramírez of Mexico's Rarámuri community lives a pastoral life – except when she straps on her sandals to compete as an ultramarathon runner.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABXUvBKYnEjNiUoBI2Ij1VgZQmooXeYoMPUlnAIxHjtRiksJkNiB1fsGA9k69JxA7UhFqGz7LWuwtqbkQKaogHhHnRbWB.jpg?r=8c6,81098013,81049949,80221308,70267490,80190843,80202146,60024962,80057509,81121178,60031404
80028357,"Love, Rosie",Christian Ditter,"Lily Collins, Sam Claflin, Christian Cooke, Jamie Beamish, Suki Waterhouse, Tamsin Egerton, Jaime Winstone, Lorcan Cranitch","Germany, United Kingdom",20-Nov-19,2014,R,103 min,"Comedies, International Movies, Romantic Movies","Over the years, as they come and go in each other's life, childhood pals Rosie and Alex struggle to resolve the lasting, intimate bond between them.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80023689,80198419,60001363,70118953,80133335,81071666,80211576,81076756,81099997,80138030
81217739,Mallesham,Raj R,"Jhansi, Priyadarshi Pullikonda, Ananya Nagalla",India,20-Nov-19,2019,TV-PG,131 min,"Dramas, Independent Movies, International Movies","A self-trained engineer risks debt, love and reputation in his quest to improve the grueling work conditions of his mother and her weaving community.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABTxaUu7v1gVF9vq0NUlDOfc_OuqXlHBiWJpLm_XOyFXyIth5oCMoKCsgvh92ROstdEywESXyQmAmSGGAuPXWxeMRCVkx.jpg?r=67f,80994418,80099656,81025404,70084795,70123120,70110919,81151877,80220035,80141270,80235524
60031884,Once Upon a Time in the West,Sergio Leone,"Henry Fonda, Charles Bronson, Claudia Cardinale, Jason Robards, Gabriele Ferzetti, Paolo Stoppa, Woody Strode, Jack Elam, Keenan Wynn, Frank Wolff, Lionel Stander","Italy, United States",20-Nov-19,1968,PG-13,166 min,"Action & Adventure, Classic Movies, International Movies","In this epic spaghetti Western, a flinty gunslinger is hired by a railroad tycoon to kill anyone standing in the way of his trans-American iron horse.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80196657,70303432,80226951,81093342,81092767,80208052,81121182,70285697,80204364,81087761
70117289,She's Out of My League,Jim Field Smith,"Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel, Nate Torrence, Krysten Ritter, Geoff Stults, Lindsay Sloane, Andrew Daly, Jasika Nicole, Kyle Bornheimer",United States,20-Nov-19,2010,R,105 min,"Comedies, Romantic Movies","When average-guy Kirk starts dating drop-dead-gorgeous Molly, his friends don't see it lasting, so Kirk does everything he can to avoid losing Molly.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,60000861,80202283,80176234,81208888,80094096,70304298,80217669,80224218,80242950,80216541
28631236,Superstar,Bruce McCulloch,"Molly Shannon, Will Ferrell, Elaine Hendrix, Harland Williams, Mark McKinney, Glynis Johns, Jason Blicker, Gerry Bamman, Emmy Laybourne, Jennifer Irwin, Tom Green",United States,20-Nov-19,1999,PG-13,82 min,Comedies,A socially awkward Catholic schoolgirl vows to win a dreamy classmate’s affections by taking first prize at an upcoming talent show.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80998058,11546798,81018455,80998908,80208661,80237311,81033429,80185178,81088786,81121183
70121502,The Adventures of Tintin,Steven Spielberg,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost, Simon Pegg, Daniel Mays, Gad Elmaleh, Toby Jones, Joe Starr","United States, New Zealand, United Kingdom",20-Nov-19,2011,PG,107 min,Children & Family Movies,"This 3-D motion capture adapts Georges Remi's classic comic strip about the adventures of fearless young journalist Tintin and his trusty dog, Snowy.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81092909,80194950,70256512,81029647,80196657,80210147,81018979,81092767,80215147,81001379
70215455,The Devil Inside,William Brent Bell,"Fernanda Andrade, Simon Quarterman, Evan Helmuth, Ionut Grama, Suzan Crowley, Bonnie Morgan, Brian Johnson",United States,20-Nov-19,2012,R,84 min,"Horror Movies, Thrillers","At once spooky and grisly, this thriller follows a woman's quest to find the truth behind claims her mother killed three people during an exorcism.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81140577,80214405,81058497,18002692,80208662,80001101,80174897,80039594,80081505,80032178
506464,The First Wives Club,Hugh WIlson,"Bette Midler, Goldie Hawn, Diane Keaton, Maggie Smith, Dan Hedaya, Sarah Jessica Parker, Stockard Channing, Victor Garber, Stephen Collins, Marcia Gay Harden, Jennie Dundas, Elizabeth Berkley, Eileen Heckart, Bronson Pinchot, Rob Reiner",United States,20-Nov-19,1996,PG,103 min,Comedies,"Following a friend's suicide after her husband dumps her for a younger model, three women plot payback against their two-timing exes.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABUDsKa-GszAWcKr7aykMjCEUmucN_rlqAKFhna87yL1vMOUFRdGO_u2YEb1r3UnAl5ZoymuFxiOpv7A3LWKjCYZVWg4W.jpg?r=70a,80189997,70099120,80179784,70058016,70296346,81086434,70204957,81021832,81046846,80053653
60003508,The Gift,Sam Raimi,"Cate Blanchett, Giovanni Ribisi, Keanu Reeves, Katie Holmes, Greg Kinnear, Hilary Swank, Michael Jeter, Kim Dickens, Gary Cole, Rosemary Harris, J.K. Simmons, Chelcie Ross, John Beasley",United States,20-Nov-19,2000,R,112 min,"Dramas, Thrillers","When the authorities find a drowned woman's body, a small-town psychic starts having visions of who committed the murder.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80168222,80105699,81033430,80987906,80236236,80032178,81039381,80065386,81010867,81150918
70105132,"The Goods: Live Hard, Sell Hard",Neal Brennan,"Jeremy Piven, Ving Rhames, James Brolin, David Koechner, Kathryn Hahn, Ed Helms, Jordana Spiro, Tony Hale, Ken Jeong, Rob Riggle, Kristen Schaal, Alan Thicke, Jonathan Sadowski, Joey Kern, Craig Robinson",United States,20-Nov-19,2009,R,89 min,Comedies,"Hired to rescue a flagging car dealership during a major sale, a fast-talking closer spends his days on the lot and his nights at local strip clubs.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81023713,60022255,80201862,80241003,81008236,80180225,20129240,80221272,81016317,81034771
60004083,The Longest Yard,Robert Aldrich,"Burt Reynolds, Eddie Albert, Ed Lauter, James Hampton, Charles Tyner, Bernadette Peters, Richard Kiel, Joe Dorsey, Joe Jackson, Harry Caesar, John Steadman, Jim Nicholson, Tony Cacciotti",United States,20-Nov-19,1974,R,121 min,"Classic Movies, Comedies, Sports Movies",Washed-up professional quarterback Paul Crewe is sent to jail and forced to put together an inmate gridiron team to take on a group of prison guards.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81099976,81012402,81035279,80198988,80221787,81037898,80191990,80238360,81043345,70142542
70087538,The Love Guru,Marco Schnabel,"Mike Myers, Jessica Alba, Justin Timberlake, Ben Kingsley, Romany Malco, Meagan Good, Verne Troyer, Omid Djalili, Telma Hopkins","United Kingdom, Germany, United States",20-Nov-19,2008,PG-13,87 min,"Comedies, Sports Movies","Raised on an ashram in India, a self-styled love guru returns to his native America to settle a romantic rivalry between two pro hockey players.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81076042,81092777,70175439,70212504,80202352,81063028,80991400,80236778,80115432,81031181
1181661,The Rainmaker,Francis Ford Coppola,"Matt Damon, Danny DeVito, Claire Danes, Jon Voight, Mary Kay Place, Dean Stockwell, Teresa Wright, Virginia Madsen, Mickey Rourke, Andrew Shue","United States, Germany",20-Nov-19,1997,PG-13,136 min,"Dramas, Thrillers",A young attorney and a scrappy paralegal work to help the parents of a terminally ill boy in their suit against an insurance company.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80233611,70259259,80027042,70087541,70281312,80998890,80226927,80218819,80205231,80105699
60011552,What's Eating Gilbert Grape,Lasse Hallström,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen, Darlene Cates, Laura Harrington, Mary Kate Schellhardt, Kevin Tighe, John C. Reilly, Crispin Glover",United States,20-Nov-19,1993,PG-13,118 min,"Classic Movies, Dramas, Independent Movies","In a backwater Iowa town, young Gilbert is torn between taking care of his troubled family and a girl who shows him new possibilities for his life.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,70062814,70020750,80244855,81039045,81042948,81001381,60029178,80217946,81018183,1005494
70044693,World Trade Center,Oliver Stone,"Nicolas Cage, Michael Peña, Maggie Gyllenhaal, Maria Bello, Stephen Dorff, Jay Hernandez, Michael Shannon, Frank Whaley, Jon Bernthal, Morgan Flynn, Nick Damici, Viola Davis, William Mapother",United States,20-Nov-19,2006,PG-13,129 min,"Action & Adventure, Dramas","Working under treacherous conditions, an army of dedicated rescuers struggles to find anyone who survived the World Trade Center's tragic collapse.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81172899,81206389,80995577,81010864,81209203,80107989,80239666,70066433,81132444,60031284
70173046,Young Adult,Jason Reitman,"Charlize Theron, Patton Oswalt, Patrick Wilson, Elizabeth Reaser, Jill Eikenberry, Mary Beth Hurt, Collette Wolfe, Richard Bekins, Kate Nowlin",United States,20-Nov-19,2011,R,94 min,"Comedies, Dramas, Independent Movies","When a divorced writer gets a letter from an old boyfriend announcing his wife's had a baby, she returns to her hometown to reconnect with her ex.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABaaQ9BMvJIqjINkacgyLpv4Nfq3ekveVke8qHW-9gafM5MeWyTHkCA6CG5SbXL_Mmy6tYolsI2mhNhPVP6YrvXweOQLQ.jpg?r=ff9,80993404,80023612,81166978,80195357,70218312,80007945,80206917,80236356,80203147,80179900
70039187,"Yours, Mine and Ours",Raja Gosnell,"Dennis Quaid, Rene Russo, Sean Faris, Katija Pevec, Dean Collins, Tyler Patrick Jones, Haley Ramm, Brecken Palmer, Bridger Palmer, Ty Panitz",United States,20-Nov-19,2005,PG,88 min,"Children & Family Movies, Comedies","When a father of eight and a mother of 10 prepare to wed, the couple's children attempt to sabotage the union in this remake of a 1968 comedy.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81024696,80167628,80192834,70123542,81049774,80227113,80216302,80105030,80222157,60033787
70044686,Zodiac,David Fincher,"Mark Ruffalo, Jake Gyllenhaal, Robert Downey Jr., Anthony Edwards, Brian Cox, Elias Koteas, Donal Logue, John Carroll Lynch, Dermot Mulroney, Chloë Sevigny",United States,20-Nov-19,2007,R,158 min,"Cult Movies, Dramas, Thrillers","A political cartoonist, a crime reporter and a pair of cops investigate San Francisco's infamous Zodiac Killer in this thriller based on a true story.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABZ5NNetDl6H5UEW7FoVQiGN0nr0AuvmtcEpIKf_mczGEQZlTdG7LWc_-JaS1-GxqOQuPOkwODV2BFSX26sPC_OltFyBq.jpg?r=4b9,80244992,449931,70126573,80060034,70298251,80195801,80215046,81193245,80077417,80227574
81073633,Iliza Shlesinger: Unveiled,Steve Paley,Iliza Shlesinger,United States,19-Nov-19,2019,TV-MA,78 min,Stand-Up Comedy,"Here comes the bride, and she's got plenty to say. Newlywed Iliza Shlesinger dissects wedding traditions as she mines her nuptials for laughs.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABeAIi_FvSsaYEK43Eomg_CYvyMddIKDg4_PYWrfBNSCixf39YwGsX6KoZjp5MfQR9tvAlqbZLQPGFmI_voztxSuJs4zw.jpg?r=4d2,80050106,60033788,81002591,81001412,80218111,80058248,81049950,81003648,80194610,80147923
70189289,Drive,Nicolas Winding Refn,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Christina Hendricks, Ron Perlman, Oscar Isaac, Albert Brooks, Kaden Leos, Jeff Wolfe, James Biberi",United States,16-Nov-19,2011,R,100 min,"Action & Adventure, Dramas, Independent Movies",A Hollywood stuntman and getaway driver is lured from his isolated life by a lovely neighbor – until her violent husband is released from prison.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABWAeHyHMRgr8QGmE183ZqREeAipOIe4l_mhpkAVv4W4z0jdXTGGxMpSHdnD2vRsmz-9Z_ZyqW1YFXdc3wyxHsbwYXiow.jpg?r=2f1,80117540,81050193,81026327,80212481,81009823,80081277,81020576,70183165,81036533,81139317
80013267,Jeff Dunham: All Over the Map,Robb Dipple,Jeff Dunham,United States,16-Nov-19,2014,TV-14,84 min,Stand-Up Comedy,"America's most beloved ventriloquist hits the road, bringing along all of his most popular pals, including Achmed, Peanut and Walter.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81010786,80221677,81094893,80218973,81002211,80224106,81040704,70180088,80196883,81049950
80046819,Suffragette,Sarah Gavron,"Carey Mulligan, Helena Bonham Carter, Brendan Gleeson, Anne-Marie Duff, Ben Whishaw, Romola Garai, Meryl Streep, Finbar Lynch, Natalie Press, Samuel West, Geoff Bell, Amanda Lawrence, Shelley Longworth","United Kingdom, France",16-Nov-19,2015,PG-13,107 min,"Dramas, International Movies","At the beginning of the 20th century, circumstances drive a young, idealistic suffragette to find radical approaches to fighting male oppression.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81018634,80131240,80022605,80207606,81074542,70026792,70242536,70101697,80020885,70290904
70293315,The Green Inferno,Eli Roth,"Ignacia Allamand, Daryl Sabara, Nicolás Martínez, Lorenza Izzo, Ariel Levy, Magda Apanowicz, Sky Ferreira, Kirby Bliss Blanton, Aaron Burns, Ramón Llao, Richard Burgi","United States, Spain, Chile, Peru",16-Nov-19,2013,R,101 min,"Horror Movies, Independent Movies","Determined to save an Amazon tribe being squeezed by logging, a group of students finds nothing but trouble when their plane crashes in the jungle.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81043345,81172848,81018181,80989867,80014727,80094258,81154982,81044365,81044299,81018295
80244457,Earthquake Bird,Wash Westmoreland,"Alicia Vikander, Riley Keough, Naoki Kobayashi, Jack Huston, Kiki Sukezane, Yoshiko Sakuma, Ken Yamamura, Kazuhiro Muroyama, Akiko Iwase, Crystal Kay",United States,15-Nov-19,2019,R,107 min,"Dramas, Romantic Movies","In 1980s Tokyo, an enigmatic expat is suspected of killing her friend, who's gone missing in the wake of their love triangle with a local photographer.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABW-MIDOVR5Xpvg_yeUXXXpIkBCLwd7aH1DXpkIGdVVjicI-uZdVCHJlsjyPeMhxSGz9kZAonii0-t_Nsdz4BD0qvQ8mP.jpg?r=fa6,60035622,70109429,81035845,81094083,81071666,80133335,81035870,80231658,80024232,80185145
81196441,El sendero de la anaconda,Alessandro Angulo,"Wade Davis, Martin von Hildebrand",Colombia,15-Nov-19,2019,TV-PG,74 min,"Documentaries, International Movies","In the most remote areas of the Amazon jungle, a writer and his anthropologist friend meet communities who have resisted change for centuries.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABfeAByG3nZ-XDp7aql744mjqoKka3un-8iUdA_Qe57H-ilXbVqlIPCpbfh-fwMJjCaEnj0DZC06XpNhO1tXQgQ5QEV5s.jpg?r=a27,80167648,80208155,81043345,80002621,70303428,81071666,80994444,81049949,569355,80221308
81162089,GO! The Unforgettable Party,Mauro Scandolari,"Pilar Pascual, José Gimenez Zapiola, Renata Toscano, Santiago Saez, Carmela Barsamian, Paulo Sánchez Lima, Daniel Rosado, Laura Azcurra, Gastón Ricaud, Florencia Benítez, Majo Cardozo",Argentina,15-Nov-19,2019,TV-PG,60 min,"Children & Family Movies, Music & Musicals","Mía's vacation with her dad is disrupted by the surprise arrival of Lupe, Mercedes, Juanma and Álvaro as their school drama moves lakeside.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABfwClRKkiwD9wHXBsVzNpQU7jtumgMGYBgEkJ4Z4sSmofPV5c24V9lTsgw6OAOGR-i7IUyZkd-PMlDB5cdZ8m940U9vi.jpg?r=d75,80996455,60029167,80224294,80218107,80245299,81121181,80175147,70124562,80027378,80191036
81217737,Guna 369,Arjun Jandyala,"Adithya Menon, Kartikeya Gummakonda, Anagha LK",India,15-Nov-19,2019,TV-MA,143 min,"Action & Adventure, Dramas, International Movies",A pampered but kind-hearted average joe ditches his romancing and peacekeeping ways when he’s framed for a murder he didn’t commit.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABZ21soUImev4vhZx7K_GDXi6muTHL_JQ6I8WVhbOvEC514zwmgAt1Btd_fMm0SMZTHhNxBateVYIMV18gNrMGnsWooO_.jpg?r=468,81036061,81036533,81151899,80192137,80071907,80081705,80174097,81123826,81139317,70184207
81076114,House Arrest,"Shashanka Ghosh, Samit Basu","Ali Fazal, Shriya Pilgaonkar, Jim Sarbh, Barkha Singh, Badrul Islam, Sunil Kumar",India,15-Nov-19,2019,TV-14,105 min,"Comedies, Independent Movies, International Movies",A world-weary man’s self-imposed home confinement becomes a comedy of errors with the simultaneous arrivals of a peculiar package and a curious journalist.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABXlUJPcsAtq46fIh0e22yit7jye8Yss3dY7ZtCYU87t4qe0xyDXJvS2anWnW0XMOUB55EYuQQUIaNlYY_iYaHoWOxnwh.jpg?r=646,80099656,81035750,80202273,81089941,70197057,81032872,81047680,81059656,80993095,70123126
80093820,K-on! the movie,Naoko Yamada,"Aki Toyosaki, Yoko Hikasa, Satomi Sato, Minako Kotobuki, Ayana Taketatsu, Asami Sanada, Madoka Yonezawa, Chika Fujito, Yoriko Nagata",Japan,15-Nov-19,2011,TV-PG,110 min,Anime Features,The seniors in Sakuragaoka High School's music club live out the graduation trip of their dreams when they celebrate by performing in London.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,70056433,80995081,70056059,80217315,80989848,70121502,81018234,80081537,81001121,80207371
80183187,Klaus,Sergio Pablos,"Jason Schwartzman, J.K. Simmons, Rashida Jones, Will Sasso, Neda Margrethe Labba, Sergio Pablos, Norm Macdonald, Joan Cusack",Spain,15-Nov-19,2019,PG,98 min,"Children & Family Movies, Comedies","A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABfm6bMCKySmwLR3BzI0lIIXp8n-UxFhA0zJaLdASQF9h03RFZt6cMjk_gfL7zkHdRkJRxl48uxKvqLwj933Oj-tyHK7V.jpg?r=5dc,80167628,60031232,70117297,80222157,81036524,81029301,81121181,81144516,80195378,60033787
